147,1316510,1993,射雕英雄传之东成西就,刘镇伟,"['梁朝伟', '林青霞', '张国荣', '叶玉卿']","['喜剧', '奇幻', '武侠', '古装']",中国香港,113(香港)
148,1303037,1993,喜宴,李安,"['赵文瑄', '归亚蕾', '郎雄', '金素梅']","['剧情', '喜剧', '爱情', '同性', '家庭']",中国台湾 / 美国,108
149,4920389,2018,头号玩家,史蒂文·斯皮尔伯格,"['泰伊·谢里丹', '奥利维亚·库克', '本·门德尔森', '马克·里朗斯']","['动作', '科幻', '冒险']",美国,140
150,10463953,2014,模仿游戏,莫滕·泰杜姆,"['本尼迪克特·康伯巴奇', '凯拉·奈特莉', '马修·古迪', '罗里·金尼尔']","['剧情', '同性', '传记', '战争']",英国 / 美国,114
151,4917726,2011,阳光姐妹淘,姜炯哲,"['沈恩敬', '闵孝琳', '姜素拉', '南宝拉']","['剧情', '喜剧']",韩国,124
152,1306861,2001,我是山姆,杰茜·尼尔森,"['西恩·潘', '达科塔·范宁', '米歇尔·菲佛', '黛安·韦斯特']","['剧情', '家庭']",美国,132 
153,1461403,1982,茶馆,谢添,"['于是之', '郑榕', '蓝天野', '英若诚']","['剧情', '历史']",中国大陆,118
154,1297518,1994,九品芝麻官,王晶,"['周星驰', '吴孟达', '张敏', '徐锦江']","['剧情', '喜剧', '古装']",中国香港 / 中国大陆,108
155,1291557,2000,花样年华,王家卫,"['梁朝伟', '张曼玉', '潘迪华', '萧炳林']","['剧情', '爱情']",中国香港,98
156,21360417,2013,恐怖直播,金秉祐,"['河正宇', '李璟荣', '全慧珍', '李大卫']","['剧情', '悬疑', '犯罪']",韩国,97
157,26325320,2016,血战钢锯岭,梅尔·吉布森,"['安德鲁·加菲尔德', '萨姆·沃辛顿', '文斯·沃恩', '雨果·维文']","['剧情', '传记', '历史', '战争']",澳大利亚 / 美国,139(中国大陆)
158,1828115,2007,色，戒,李安,"['梁朝伟', '汤唯', '陈冲', '王力宏']","['剧情', '爱情', '情色']",中国台湾 / 中国大陆 / 美国 / 中国香港,158
159,1295399,1954,七武士,黑泽明,"['三船敏郎', '志村乔', '津岛惠子', '岛崎雪子']","['剧情', '动作', '冒险']",日本,207
160,10533913,2015,头脑特工队,彼特·道格特,"['艾米·波勒', '菲利丝·史密斯', '理查德·坎德', '比尔·哈德尔']","['喜剧', '动画', '冒险']",美国,95
161,1293181,1960,惊魂记,阿尔弗雷德·希区柯克,"['安东尼·博金斯', '维拉·迈尔斯', '约翰·加文', '珍妮特·利']","['悬疑', '惊悚', '恐怖']",美国,109
162,1302467,2003,黑客帝国3：矩阵革命,拉娜·沃卓斯基,"['基努·里维斯', '劳伦斯·菲什伯恩', '凯瑞-安·莫斯', '雨果·维文']","['动作', '科幻']",美国,129 
163,26683290,2016,你的名字。,新海诚,"['神木隆之介', '上白石萌音', '长泽雅美', '市原悦子']","['剧情', '爱情', '动画']",日本,106
164,1417598,2004,电锯惊魂,温子仁,"['雷·沃纳尔', '加利·艾尔维斯', '丹尼·格洛弗', '梁振邦']","['悬疑', '惊悚', '恐怖']",美国,103
165,26611804,2017,三块广告牌,马丁·麦克唐纳,"['弗兰西斯·麦克多蒙德', '伍迪·哈里森', '山姆·洛克威尔', '艾比·考尼什']","['剧情', '犯罪']",英国 / 美国,115
166,1793929,2013,达拉斯买家俱乐部,让-马克·瓦雷,"['马修·麦康纳', '詹妮弗·加纳', '杰瑞德·莱托', '斯蒂夫·扎恩']","['剧情', '同性', '传记']",美国,117
167,1907966,2013,疯狂原始人,柯克·德·米科,"['尼古拉斯·凯奇', '艾玛·斯通', '瑞安·雷诺兹', '凯瑟琳·基纳']","['喜剧', '动画', '冒险']",美国,98
168,25917973,2014,心迷宫,忻钰坤,"['霍卫民', '王笑天', '罗芸', '杨瑜珍']","['剧情', '悬疑', '犯罪']",中国大陆,110(中国大陆)
169,1578507,2007,谍影重重3,保罗·格林格拉斯,"['马特·达蒙', '朱丽娅·斯蒂尔斯', '大卫·斯特雷泽恩', '斯科特·格伦']","['动作', '悬疑', '惊悚']",美国 / 德国 / 法国 / 英国,115
170,1292208,2002,上帝之城,费尔南多·梅里尔斯,"['亚历桑德雷·罗德里格斯', '莱安德鲁·菲尔米诺', '菲利佩·哈根森', '道格拉斯·席尔瓦']","['剧情', '犯罪']",巴西 / 法国,130
171,1297574,1986,英雄本色,吴宇森,"['周润发', '狄龙', '张国荣', '朱宝意']","['剧情', '动作', '犯罪']",中国香港,95
172,1291822,2004,卢旺达饭店,特瑞·乔治,"['唐·钱德尔', '苏菲·奥康内多', '华金·菲尼克斯', '尼克·诺特']","['剧情', '传记', '历史', '战争']",英国 / 南非 / 意大利 / 美国,121
173,1295409,1991,纵横四海,吴宇森,"['周润发', '张国荣', '钟楚红', '朱江']","['剧情', '喜剧', '动作', '犯罪']",中国香港,108
174,1291585,1984,风之谷,宫崎骏,"['岛本须美', '松田洋治', '榊原良子', '辻村真人']","['动画', '奇幻', '冒险']",日本,117
175,25895901,2015,海街日记,是枝裕和,"['绫濑遥', '长泽雅美', '夏帆', '广濑铃']","['剧情', '家庭']",日本,127
176,10808442,2013,爱在午夜降临前,理查德·林克莱特,"['伊桑·霍克', '朱莉·德尔佩', '肖姆斯·戴维-菲茨帕特里克', '詹妮弗·普里尔']","['剧情', '爱情']",美国 / 希腊,109
177,1300374,1999,绿里奇迹,弗兰克·德拉邦特,"['汤姆·汉克斯', '大卫·摩斯', '迈克·克拉克·邓肯', '邦尼·亨特']","['剧情', '悬疑', '犯罪', '奇幻']",美国,189 
178,1304447,2000,记忆碎片,克里斯托弗·诺兰,"['盖·皮尔斯', '凯瑞-安·莫斯', '乔·潘托里亚诺', '小马克·布恩']","['剧情', '悬疑', '惊悚', '犯罪']",美国,113
179,3792799,2010,岁月神偷,罗启锐,"['吴君如', '任达华', '钟绍图', '李治廷']","['剧情', '家庭']",中国香港 / 中国大陆,117
180,1959195,1987,忠犬八公物语,神山征二郎,"['仲代达矢', '八千草薰', '柳叶敏郎', '尾美利德']",['剧情'],日本,107 
181,1862151,2006,疯狂的石头,宁浩,"['郭涛', '刘桦', '连晋', '黄渤']","['喜剧', '犯罪']",中国大陆 / 中国香港,106(香港)
182,24750126,2014,荒蛮故事,达米安·斯兹弗隆,"['达里奥·格兰迪内蒂', '玛丽娅·玛努尔', '莫妮卡·比利亚', '丽塔·科尔泰塞']","['剧情', '喜剧', '犯罪']",阿根廷 / 西班牙,122
183,1293460,1952,雨中曲,斯坦利·多南,"['吉恩·凯利', '唐纳德·奥康纳', '黛比·雷诺斯', '简·哈根']","['喜剧', '爱情', '歌舞']",美国,103
184,27622447,2018,小偷家族,是枝裕和,"['中川雅也', '安藤樱', '松冈茉优', '城桧吏']","['剧情', '家庭', '犯罪']",日本,117(中国大陆)
185,1292226,1968,2001太空漫游,斯坦利·库布里克,"['凯尔·杜拉', '加里·洛克伍德', '威廉姆·西尔维斯特', '丹尼尔·里希特']","['科幻', '惊悚', '冒险']",英国 / 美国,149
186,25773932,2014,爆裂鼓手,达米恩·查泽雷,"['迈尔斯·特勒', 'J·K·西蒙斯', '保罗·雷瑟', '梅莉莎·班诺伊']","['剧情', '音乐']",美国,107
187,27119724,2019,小丑,托德·菲利普斯,"['华金·菲尼克斯', '罗伯特·德尼罗', '马克·马龙', '莎姬·贝兹']","['剧情', '惊悚', '犯罪']",美国 / 加拿大,122
188,1307856,1994,背靠背，脸对脸,黄建新,"['牛振华', '雷恪生', '李强', '句号']",['剧情'],中国大陆 / 中国香港,148
189,6534248,2012,无敌破坏王,瑞奇·摩尔,"['约翰·C·赖利', '萨拉·西尔弗曼', '杰克·麦克布瑞尔', '简·林奇']","['喜剧', '动画', '奇幻', '冒险']",美国,101
190,1307106,2003,无间道2,刘伟强,"['陈冠希', '余文乐', '曾志伟', '黄秋生']","['剧情', '惊悚', '犯罪']",中国香港,119
191,2209573,2008,贫民窟的百万富翁,丹尼·博伊尔,"['戴夫·帕特尔', '沙鲁巴·舒克拉', '亚尼·卡普', '拉詹德拉纳斯·祖特施']","['剧情', '爱情']",英国,120
192,1291578,2002,冰川时代,卡洛斯·沙尔丹哈,"['雷·罗马诺', '约翰·雷吉扎莫', '丹尼斯·利瑞', '杰克·布莱克']","['喜剧', '动画', '冒险']",美国,81
193,1292328,1994,东邪西毒,王家卫,"['张国荣', '林青霞', '梁朝伟', '张学友']","['剧情', '动作', '爱情', '武侠', '古装']",中国香港 / 中国台湾,95
194,24733428,2020,心灵奇旅,彼特·道格特,"['杰米·福克斯', '蒂娜·菲', '菲利西亚·拉斯海德', '阿米尔-卡利布·汤普森']","['动画', '音乐', '奇幻']",美国,101
195,3011051,2009,恐怖游轮,克里斯托弗·史密斯,"['梅利莎·乔治', '利亚姆·海姆斯沃斯', '迈克尔·多曼', '瑞秋·卡帕尼']","['剧情', '悬疑', '惊悚']",英国 / 澳大利亚,99 
196,1292329,1991,牯岭街少年杀人事件,杨德昌,"['张震', '杨静怡', '张国柱', '王启赞']","['剧情', '犯罪']",中国台湾,237(导演剪辑版)
197,1867345,2007,遗愿清单,罗伯·莱纳,"['杰克·尼科尔森', '摩根·弗里曼', '西恩·海耶斯', '贝弗利·陶德']","['剧情', '喜剧', '冒险']",美国,97 
198,1307811,1989,魔女宅急便,宫崎骏,"['高山南', '佐久间玲', '户田惠子', '山口胜平']","['动画', '奇幻', '冒险']",日本,103
199,1292401,2003,真爱至上,理查德·柯蒂斯,"['休·格兰特', '科林·费尔斯', '艾玛·汤普森', '凯拉·奈特莉']","['剧情', '喜剧', '爱情']",英国 / 美国 / 法国,135
200,4848115,2010,你看起来好像很好吃,藤森雅也,"['山口胜平', '爱河里花子', '加藤清史郎', '原田知世']","['剧情', '动画', '儿童']",日本,90
201,1310177,2003,东京教父,今敏,"['江守彻', '梅垣义明', '冈本绫', '饭塚昭三']","['剧情', '喜剧', '动画']",日本,92
202,27059130,2017,大佛普拉斯,黄信尧,"['庄益增', '陈竹升', '戴立忍', '张少怀']","['剧情', '喜剧']",中国台湾,102
203,1978709,2010,黑天鹅,达伦·阿伦诺夫斯基,"['娜塔莉·波特曼', '米拉·库尼斯', '文森特·卡索', '芭芭拉·赫希']","['剧情', '惊悚']",美国,108
